date,home,away,home_score,away_score,overtime,playoff,neutral,home_odds,away_odds,home_line,over_under
2010-11-14,JAX,HOU,31,24,,,,1.83,2.00,-1.0,48.5
2010-11-14,IND,CIN,23,17,,,,1.30,3.60,-7.0,47.0
2010-11-14,DEN,KC,49,29,,,,2.00,1.83,1.0,44.5
2010-11-14,CLE,NYJ,20,26,Y,,,2.65,1.54,3.0,37.0
2010-11-14,CHI,MIN,27,13,,,,2.00,1.83,1.0,40.5
2010-11-14,BUF,DET,14,12,,,,1.80,2.05,-1.5,45.0
2010-11-14,ARI,SEA,18,36,,,,1.49,2.75,-3.5,41.0
2010-11-11,ATL,BAL,26,21,,,,1.83,2.00,-1.0,44.0
2010-11-08,CIN,PIT,21,27,,,,3.05,1.41,5.0,41.0
2010-11-07,SEA,NYG,7,41,,,,3.80,1.29,7.0,40.5
2010-11-07,PHI,IND,26,24,,,,1.59,2.50,-3.0,46.5
2010-11-07,LV,KC,23,20,Y,,,2.00,1.83,1.0,41.0
2010-11-07,MIN,ARI,27,24,Y,,,1.29,3.80,-7.5,42.5
2010-11-07,HOU,LAC,23,29,,,,2.30,1.67,3.0,50.0
2010-11-07,GB,DAL,45,7,,,,1.29,3.80,-7.5,46.0
2010-11-07,DET,NYJ,20,23,Y,,,3.10,1.40,5.5,42.0
2010-11-07,CLE,NE,34,14,,,,2.80,1.48,4.0,44.0
2010-11-07,CAR,NO,3,34,,,,3.35,1.38,6.0,40.5
2010-11-07,BUF,CHI,19,22,,,,2.30,1.67,3.0,41.5
2010-11-07,BAL,MIA,26,10,,,,1.43,2.95,-5.5,41.0
2010-11-07,ATL,TB,27,21,,,,1.20,5.00,-10.0,45.0
2010-11-01,IND,HOU,30,17,,,,1.40,3.10,-5.5,50.5
2010-10-31,LAR,CAR,20,10,,,,1.71,2.20,-2.5,37.5
2010-10-31,SF,DEN,24,16,,,Y,1.74,2.15,-2.0,41.5
2010-10-31,LAC,TEN,33,25,,,,1.41,3.05,-5.5,44.5
2010-10-31,LV,SEA,33,3,,,,1.77,2.10,-2.0,40.0
2010-10-31,NYJ,GB,0,9,,,,1.35,3.45,-6.5,41.5
2010-10-31,NO,PIT,20,10,,,,1.80,2.05,-1.5,45.0
2010-10-31,NE,MIN,28,18,,,,1.43,2.95,-5.0,44.5
2010-10-31,KC,BUF,13,10,Y,,,1.31,3.65,-7.0,45.5
2010-10-31,DET,WAS,37,25,,,,1.69,2.25,-2.5,45.0
2010-10-31,DAL,JAX,17,35,,,,1.33,3.50,-6.5,43.5
2010-10-31,CIN,MIA,14,22,,,,1.91,1.91,0.0,44.5
2010-10-31,ARI,TB,35,38,,,,1.59,2.50,-3.0,38.0
2010-10-25,DAL,NYG,35,41,,,,1.54,2.65,-3.5,45.0
2010-10-24,TEN,PHI,37,19,,,,1.69,2.25,-3.0,41.5
2010-10-24,TB,LAR,18,17,,,,1.61,2.45,-3.0,39.0
2010-10-24,SEA,ARI,22,10,,,,1.33,3.50,-6.5,40.5
2010-10-24,LAC,NE,20,23,,,,1.74,2.15,-2.5,49.0
2010-10-24,NO,CLE,17,30,,,,1.14,6.25,-12.5,44.0
2010-10-24,MIA,PIT,22,23,,,,2.30,1.67,3.0,40.5
2010-10-24,KC,JAX,42,20,,,,1.23,4.40,-9.0,38.5
2010-10-24,GB,MIN,28,24,,,,1.71,2.20,-2.5,44.0
2010-10-24,DEN,LV,14,59,,,,1.30,3.70,-7.0,42.5
2010-10-24,CHI,WAS,14,17,,,,1.63,2.40,-3.0,40.0
2010-10-24,CAR,SF,23,20,,,,2.10,1.77,2.0,35.5
2010-10-24,BAL,BUF,37,34,Y,,,1.14,6.00,-12.5,39.5
2010-10-24,ATL,CIN,39,32,,,,1.50,2.75,-3.5,43.0
2010-10-18,JAX,TEN,3,30,,,,2.30,1.67,3.0,43.5
2010-10-17,WAS,IND,24,27,,,,2.50,1.59,3.0,44.5
2010-10-17,TB,NO,6,31,,,,3.05,1.41,5.0,43.5
2010-10-17,LAR,LAC,20,17,,,,4.30,1.25,8.5,44.5
2010-10-17,SF,LV,17,9,,,,1.28,3.95,-7.5,41.0
2010-10-17,PIT,CLE,28,10,,,,1.09,8.50,-14.0,37.5
2010-10-17,PHI,ATL,31,17,,,,1.77,2.10,-2.0,43.0
2010-10-17,NYG,DET,28,20,,,,1.18,5.25,-10.0,45.5
2010-10-17,NE,BAL,23,20,Y,,,1.69,2.25,-3.0,44.5
2010-10-17,MIN,DAL,24,21,,,,1.80,2.05,-1.5,43.5
2010-10-17,HOU,KC,35,31,,,,1.45,2.80,-4.5,46.0
2010-10-17,GB,MIA,20,23,Y,,,1.63,2.40,-3.0,44.0
2010-10-17,DEN,NYJ,20,24,,,,2.70,1.50,3.5,43.0
2010-10-17,CHI,SEA,20,23,,,,1.38,3.25,-6.0,37.5
2010-10-11,NYJ,MIN,29,20,,,,1.47,2.80,-4.0,38.0
2010-10-10,WAS,GB,16,13,Y,,,2.25,1.69,3.0,45.0
2010-10-10,SF,PHI,24,27,,,,1.56,2.60,-3.5,39.5
2010-10-10,LV,LAC,35,27,,,,3.55,1.32,7.0,44.5
2010-10-10,IND,KC,19,9,,,,1.26,4.20,-7.5,46.0
2010-10-10,HOU,NYG,10,34,,,,1.57,2.55,-3.0,48.5
2010-10-10,DET,LAR,44,6,,,,1.65,2.35,-3.0,43.5
2010-10-10,DAL,TEN,27,34,,,,1.33,3.50,-7.0,43.5
2010-10-10,CLE,ATL,10,20,,,,2.45,1.61,3.0,41.5
2010-10-10,CIN,TB,21,24,,,,1.32,3.60,-6.5,38.0
2010-10-10,CAR,CHI,6,23,,,,1.67,2.30,-3.0,33.0
2010-10-10,BUF,JAX,26,36,,,,1.71,2.20,-2.5,41.5
2010-10-10,BAL,DEN,31,17,,,,1.25,4.30,-8.0,39.5
2010-10-10,ARI,NO,30,20,,,,3.60,1.32,7.0,45.5
2010-10-04,MIA,NE,14,41,,,,1.91,1.91,0.0,48.5
2010-10-03,TEN,DEN,20,26,,,,1.34,3.40,-6.5,43.5
2010-10-03,LAR,SEA,20,3,,,,2.15,1.74,2.0,40.0
2010-10-03,LAC,ARI,41,10,,,,1.17,5.25,-10.0,47.0
2010-10-03,PIT,BAL,14,17,,,,1.71,2.20,-2.5,34.5
2010-10-03,PHI,WAS,12,17,,,,1.42,3.00,-5.0,44.0
2010-10-03,LV,HOU,24,31,,,,2.55,1.57,3.0,43.5
2010-10-03,NYG,CHI,17,3,,,,1.51,2.70,-3.5,44.5
2010-10-03,NO,CAR,16,14,,,,1.13,6.50,-12.5,43.5
2010-10-03,JAX,IND,31,28,,,,3.90,1.29,7.0,45.5
2010-10-03,GB,DET,28,26,,,,1.08,9.50,-14.5,46.0
2010-10-03,CLE,CIN,23,20,,,,2.15,1.74,2.0,36.5
2010-10-03,BUF,NYJ,14,38,,,,3.10,1.40,5.5,36.5
2010-10-03,ATL,SF,16,14,,,,1.32,3.60,-7.0,42.5
2010-09-27,CHI,GB,20,17,,,,2.35,1.65,3.0,45.5
2010-09-26,TB,PIT,13,38,,,,2.25,1.69,2.5,33.0
2010-09-26,LAR,WAS,30,16,,,,2.95,1.43,5.0,39.0
2010-09-26,SEA,LAC,27,20,,,,2.70,1.53,3.5,44.0
2010-09-26,NYG,TEN,10,29,,,,1.63,2.40,-3.0,43.5
2010-09-26,NO,ATL,24,27,Y,,,1.59,2.50,-3.0,49.0
2010-09-26,NE,BUF,38,30,,,,1.10,8.25,-14.5,43.0
2010-09-26,MIN,DET,24,10,,,,1.13,6.75,-13.0,43.0
2010-09-26,MIA,NYJ,23,31,,,,1.71,2.20,-2.5,36.0
2010-09-26,KC,SF,31,10,,,,2.25,1.69,3.0,38.0
2010-09-26,JAX,PHI,3,28,,,,2.20,1.71,2.5,45.0
2010-09-26,HOU,DAL,13,27,,,,1.74,2.15,-2.5,47.5
2010-09-26,DEN,IND,13,27,,,,3.20,1.38,6.0,47.0
2010-09-26,CAR,CIN,7,20,,,,2.65,1.54,3.5,37.0
2010-09-26,BAL,CLE,24,17,,,,1.13,6.50,-12.5,36.5
2010-09-26,ARI,LV,24,23,,,,1.41,3.05,-5.5,39.0
2010-09-19,WAS,HOU,27,30,Y,,,2.25,1.69,2.5,43.0
2010-09-19,TEN,PIT,11,19,,,,1.37,3.20,-6.0,37.0
2010-09-20,SF,NO,22,25,,,,2.90,1.43,4.5,44.0
2010-09-19,LAC,JAX,38,13,,,,1.30,3.60,-7.0,45.0
2010-09-19,LV,LAR,16,14,,,,1.57,2.55,-3.5,37.5
2010-09-19,NYJ,NE,28,14,,,,2.35,1.65,3.0,39.5
2010-09-19,MIN,MIA,10,14,,,,1.41,3.05,-5.5,41.0
2010-09-19,IND,NYG,38,14,,,,1.45,2.85,-4.5,48.0
2010-09-19,GB,BUF,34,7,,,,1.13,6.25,-12.5,43.0
2010-09-19,DET,PHI,32,35,,,,3.40,1.34,6.5,41.0
2010-09-19,DEN,SEA,31,14,,,,1.56,2.60,-3.0,41.0
2010-09-19,DAL,CHI,20,27,,,,1.30,3.70,-7.0,41.5
2010-09-19,CLE,KC,14,16,,,,1.57,2.55,-3.0,38.0
2010-09-19,CIN,BAL,15,10,,,,2.30,1.67,3.0,39.5
2010-09-19,CAR,TB,7,20,,,,1.48,2.80,-4.0,38.0
2010-09-19,ATL,ARI,41,7,,,,1.33,3.50,-7.0,43.0
2010-09-13,NYJ,BAL,9,10,,,,1.83,2.00,-1.0,36.0
2010-09-13,KC,LAC,21,14,,,,2.75,1.49,4.0,45.5
2010-09-12,WAS,DAL,13,7,,,,2.70,1.50,3.5,40.0
2010-09-12,TEN,LV,38,13,,,,1.36,3.35,-6.5,39.5
2010-09-12,TB,CLE,17,14,,,,1.69,2.25,-3.0,37.0
2010-09-12,LAR,ARI,13,17,,,,2.45,1.61,3.0,39.0
2010-09-12,SEA,SF,31,6,,,,2.55,1.57,3.0,37.0
2010-09-12,PIT,ATL,15,9,Y,,,2.00,1.83,1.0,39.0
2010-09-12,PHI,GB,20,27,,,,2.25,1.69,3.0,48.0
2010-09-12,NYG,CAR,31,18,,,,1.38,3.20,-5.5,40.5
2010-09-12,NE,CIN,38,24,,,,1.43,2.95,-5.0,45.0
2010-09-12,JAX,DEN,24,17,,,,1.57,2.55,-3.0,41.5
2010-09-12,HOU,IND,34,24,,,,2.05,1.80,1.5,48.0
2010-09-12,CHI,DET,19,14,,,,1.33,3.50,-6.5,44.5
2010-09-12,BUF,MIA,10,15,,,,2.50,1.59,3.0,39.0
2010-09-09,NO,MIN,14,9,,,,1.40,3.10,-5.0,49.0
2010-02-07,IND,NO,17,31,,Y,Y,1.49,2.70,-4.5,57.0
2010-01-24,NO,MIN,31,28,Y,Y,,1.50,2.70,-4.0,54.0
2010-01-24,IND,NYJ,30,17,,Y,,1.29,3.80,-8.0,40.5
2010-01-17,LAC,NYJ,14,17,,Y,,1.24,4.50,-8.5,43.5
2010-01-17,MIN,DAL,34,3,,Y,,1.71,2.20,-2.5,45.0
2010-01-16,NO,ARI,45,14,,Y,,1.33,3.50,-7.0,56.5
2010-01-16,IND,BAL,20,3,,Y,,1.37,3.30,-6.5,44.0
2010-01-10,NE,BAL,14,33,,Y,,1.49,2.75,-3.5,44.0
2010-01-10,ARI,GB,51,45,Y,Y,,2.25,1.69,3.0,48.5
2010-01-09,DAL,PHI,34,14,,Y,,1.53,2.65,-3.5,46.0
2010-01-09,CIN,NYJ,14,24,,Y,,1.71,2.20,-2.5,34.5
2010-01-03,TB,ATL,10,20,,,,2.35,1.65,3.0,42.0
2010-01-03,LAR,SF,6,28,,,,3.50,1.33,7.0,39.5
2010-01-03,SEA,TEN,13,17,,,,3.30,1.37,6.0,45.0
2010-01-03,LAC,WAS,23,20,,,,1.59,2.50,-3.0,39.0
2010-01-03,LV,BAL,13,21,,,,5.25,1.18,10.0,39.0
2010-01-03,NYJ,CIN,37,0,,,,1.18,5.25,-10.0,33.5
2010-01-03,MIN,NYG,44,7,,,,1.28,3.90,-8.0,48.0
2010-01-03,MIA,PIT,24,30,,,,2.40,1.63,3.0,45.5
2010-01-03,HOU,NE,34,27,,,,1.31,3.60,-8.0,46.5
2010-01-03,DET,CHI,23,37,,,,2.90,1.43,4.5,44.5
2010-01-03,DEN,KC,24,44,,,,1.24,4.30,-9.0,38.0
2010-01-03,DAL,PHI,24,0,,,,1.65,2.35,-3.0,47.5
2010-01-03,CLE,JAX,23,17,,,,1.74,2.15,-2.0,35.0
2010-01-03,CAR,NO,23,10,,,,1.24,4.50,-10.0,41.0
2010-01-03,BUF,IND,30,7,,,,1.26,4.10,-8.0,32.0
2010-01-03,ARI,GB,7,33,,,,1.65,2.35,-3.0,42.0
2009-12-28,CHI,MIN,36,30,Y,,,4.30,1.25,8.5,41.5
2009-12-27,WAS,DAL,0,17,,,,3.60,1.31,7.0,42.0
2009-12-27,SF,DET,20,6,,,,1.11,7.50,-14.0,41.0
2009-12-27,PIT,BAL,23,20,,,,1.69,2.25,-3.0,43.0
2009-12-27,PHI,DEN,30,27,,,,1.33,3.50,-7.0,43.5
2009-12-27,NYG,CAR,9,41,,,,1.27,4.10,-8.5,42.5
2009-12-27,NO,TB,17,20,Y,,,1.12,7.00,-14.0,48.5
2009-12-27,NE,JAX,35,7,,,,1.22,4.25,-9.5,44.0
2009-12-27,MIA,HOU,20,27,,,,1.80,2.05,-1.5,46.5
2009-12-27,IND,NYJ,15,29,,,,1.54,2.65,-3.0,40.5
2009-12-27,GB,SEA,48,10,,,,1.12,7.00,-13.5,43.5
2009-12-27,CLE,LV,23,9,,,,1.59,2.50,-3.0,37.0
2009-12-27,CIN,KC,17,10,,,,1.15,5.75,-13.5,39.5
2009-12-27,ATL,BUF,31,3,,,,1.27,4.05,-8.0,40.0
2009-12-27,ARI,LAR,31,10,,,,1.08,9.50,-16.5,43.5
2009-12-25,TEN,LAC,17,42,,,,1.80,2.05,-1.5,47.5
2009-12-21,WAS,NYG,12,45,,,,2.20,1.71,3.0,44.0
2009-12-20,TEN,MIA,27,24,Y,,,1.43,2.90,-5.0,43.0
2009-12-20,LAR,HOU,13,16,,,,8.00,1.10,14.0,43.5
2009-12-20,SEA,TB,7,24,,,,1.34,3.35,-6.5,39.0
2009-12-20,LAC,CIN,27,24,,,,1.32,3.50,-7.0,44.0
2009-12-20,PIT,GB,37,36,,,,1.69,2.25,-3.0,42.0
2009-12-20,PHI,SF,27,13,,,,1.29,3.80,-7.5,41.0
2009-12-20,NYJ,ATL,7,10,,,,1.40,3.10,-5.5,36.0
2009-12-20,KC,CLE,34,41,,,,1.69,2.25,-2.5,38.5
2009-12-20,DET,ARI,24,31,,,,8.00,1.10,14.0,47.0
2009-12-20,DEN,LV,19,20,,,,1.10,8.00,-14.0,37.0
2009-12-20,CAR,MIN,26,7,,,,4.25,1.25,8.5,42.5
2009-12-20,BUF,NE,10,17,,,,3.55,1.31,7.0,41.0
2009-12-20,BAL,CHI,31,7,,,,1.17,5.25,-11.0,39.5
2009-12-19,NO,DAL,17,24,,,,1.29,3.80,-7.5,53.5
2009-12-17,JAX,IND,31,35,,,,2.55,1.57,3.0,43.0
2009-12-14,SF,ARI,24,9,,,,2.85,1.44,4.0,45.0
2009-12-13,TEN,LAR,47,7,,,,1.13,7.00,-14.0,40.0
2009-12-13,TB,NYJ,3,26,,,,2.65,1.53,3.5,36.5
2009-12-13,LV,WAS,13,34,,,,2.15,1.74,2.0,37.5
2009-12-13,NYG,PHI,38,45,,,,2.00,1.83,1.0,43.0
2009-12-13,NE,CAR,20,10,,,,1.15,5.50,-12.5,43.5
2009-12-13,MIN,CIN,30,10,,,,1.38,3.15,-6.0,42.5
2009-12-13,KC,BUF,10,16,,,,2.40,1.67,2.5,38.0
2009-12-13,JAX,MIA,10,14,,,,1.77,2.10,-2.0,43.0
2009-12-13,IND,DEN,28,16,,,,1.34,3.40,-6.5,43.5
2009-12-13,HOU,SEA,34,7,,,,1.30,3.60,-7.0,44.5
2009-12-13,DAL,LAC,17,20,,,,1.56,2.55,-3.5,49.0
2009-12-13,CHI,GB,14,21,,,,2.85,1.47,4.0,41.5
2009-12-13,BAL,DET,48,3,,,,1.11,7.00,-14.0,40.0
2009-12-13,ATL,NO,23,26,,,,5.00,1.19,10.0,50.0
2009-12-10,CLE,PIT,13,6,,,,5.00,1.18,9.5,34.0
2009-12-07,GB,BAL,27,14,,,,1.48,2.75,-3.5,43.0
2009-12-06,WAS,NO,30,33,Y,,,4.60,1.22,9.0,47.0
2009-12-06,SEA,SF,20,17,,,,2.00,1.83,1.0,41.5
2009-12-06,PIT,LV,24,27,,,,1.08,9.50,-15.0,37.0
2009-12-06,NYG,DAL,31,24,,,,2.05,1.80,1.5,45.5
2009-12-06,MIA,NE,22,21,,,,3.00,1.42,5.5,46.0
2009-12-06,KC,DEN,13,44,,,,3.20,1.37,6.0,39.0
2009-12-06,JAX,HOU,23,18,,,,2.05,1.80,1.5,47.5
2009-12-06,IND,TEN,27,17,,,,1.40,3.10,-6.0,47.0
2009-12-06,CLE,LAC,23,30,,,,7.00,1.12,14.0,42.5
2009-12-06,CIN,DET,23,13,,,,1.13,7.00,-13.5,42.0
2009-12-06,CHI,LAR,17,9,,,,1.22,4.60,-9.0,41.0
2009-12-06,CAR,TB,16,6,,,,1.50,2.70,-4.0,40.0
2009-12-06,ATL,PHI,7,34,,,,2.85,1.44,4.5,43.5
2009-12-06,ARI,MIN,30,17,,,,2.60,1.56,3.5,48.5
2009-12-03,BUF,NYJ,13,19,,,,2.70,1.53,3.5,37.0
2009-11-30,NO,NE,38,17,,,,1.77,2.10,-2.0,57.5
2009-11-29,TEN,ARI,20,17,,,,1.53,2.65,-3.5,44.5
2009-11-29,LAR,SEA,17,27,,,,2.70,1.50,3.5,42.5
2009-11-29,SF,JAX,20,3,,,,1.57,2.55,-3.0,42.0
2009-11-29,LAC,KC,43,14,,,,1.13,6.50,-13.5,45.0
2009-11-29,PHI,WAS,27,24,,,,1.19,5.00,-10.0,40.5
2009-11-29,NYJ,CAR,17,6,,,,1.56,2.60,-3.5,41.5
2009-11-29,MIN,CHI,36,10,,,,1.17,5.25,-10.5,47.0
2009-11-29,HOU,IND,27,35,,,,2.35,1.65,3.0,48.0
2009-11-29,CIN,CLE,16,7,,,,1.14,6.25,-12.5,39.5
2009-11-29,BUF,MIA,31,14,,,,2.70,1.53,3.5,38.5
2009-11-29,BAL,PIT,20,17,Y,,,1.28,3.80,-7.5,35.0
2009-11-29,ATL,TB,20,17,,,,1.15,5.75,-12.5,46.0
2009-11-26,DET,GB,12,34,,,,5.75,1.15,11.5,48.5
2009-11-26,DEN,NYG,26,6,,,,2.80,1.47,4.5,43.5
2009-11-26,DAL,LV,24,7,,,,1.13,7.00,-13.5,40.5
2009-11-23,HOU,TEN,17,20,,,,1.50,2.70,-3.5,48.0
2009-11-22,TB,NO,7,38,,,,5.00,1.18,10.5,51.0
2009-11-22,LAR,ARI,13,21,,,,4.25,1.25,9.0,47.0
2009-11-22,LV,CIN,20,17,,,,4.25,1.22,8.5,36.0
2009-11-22,NYG,ATL,34,31,Y,,,1.29,3.90,-7.0,46.5
2009-11-22,NE,NYJ,31,14,,,,1.15,5.75,-11.0,45.5
2009-11-22,MIN,SEA,35,9,,,,1.18,5.25,-10.5,47.0
2009-11-22,KC,PIT,27,24,,,,5.75,1.15,11.5,39.5
2009-11-22,JAX,BUF,18,15,,,,1.27,4.10,-8.5,41.0
2009-11-22,GB,SF,30,24,,,,1.38,3.20,-6.0,41.5
2009-11-22,DET,CLE,38,37,,,,1.57,2.55,-3.0,37.5
2009-11-22,DEN,LAC,3,32,,,,3.35,1.36,6.0,41.5
2009-11-22,DAL,WAS,7,6,,,,1.17,5.25,-10.5,41.5
2009-11-22,CHI,PHI,20,24,,,,2.70,1.51,3.5,47.0
2009-11-22,BAL,IND,15,17,,,,2.05,1.80,1.5,44.5
2009-11-19,CAR,MIA,17,24,,,,1.50,2.70,-3.5,42.0
2009-11-16,CLE,BAL,0,16,,,,5.50,1.17,11.0,39.5
2009-11-15,WAS,DEN,27,17,,,,2.65,1.54,3.5,36.5
2009-11-15,TEN,BUF,41,17,,,,1.28,4.00,-7.5,41.0
2009-11-15,LAR,NO,23,28,,,,7.50,1.11,14.0,50.5
2009-11-15,LAC,PHI,31,23,,,,1.83,2.00,-1.0,47.0
2009-11-15,PIT,CIN,12,18,,,,1.32,3.60,-7.0,41.5
2009-11-15,LV,KC,10,16,,,,1.71,2.20,-2.5,36.5
2009-11-15,NYJ,JAX,22,24,,,,1.34,3.40,-6.5,41.0
2009-11-15,MIN,DET,27,10,,,,1.06,12.00,-17.0,47.5
2009-11-15,MIA,TB,25,23,,,,1.20,4.75,-10.0,42.5
2009-11-15,IND,NE,35,34,,,,1.77,2.10,-2.0,49.0
2009-11-15,GB,DAL,17,7,,,,2.35,1.65,3.0,48.0
2009-11-15,CAR,ATL,28,19,,,,2.05,1.80,1.5,44.0
2009-11-15,ARI,SEA,31,20,,,,1.28,3.90,-8.5,46.5
2009-11-12,SF,CHI,10,6,,,,1.57,2.55,-3.0,43.0
2009-11-09,DEN,PIT,10,28,,,,2.35,1.65,3.0,41.5
2009-11-08,TB,GB,38,28,,,,5.00,1.20,10.0,43.0
2009-11-08,SEA,DET,32,20,,,,1.17,5.50,-11.0,42.0
2009-11-08,SF,TEN,27,34,,,,1.45,2.80,-4.5,40.5
2009-11-08,PHI,DAL,16,20,,,,1.69,2.25,-3.0,49.5
2009-11-08,NYG,LAC,20,21,,,,1.42,3.00,-5.0,48.5
2009-11-08,NO,CAR,30,20,,,,1.16,5.50,-11.5,51.0
2009-11-08,NE,MIA,27,17,,,,1.16,5.50,-11.0,47.0
2009-11-08,JAX,KC,24,21,,,,1.31,3.50,-7.0,41.5
2009-11-08,IND,HOU,20,17,,,,1.29,3.90,-7.5,50.5
2009-11-08,CIN,BAL,17,7,,,,2.25,1.69,3.0,45.0
2009-11-08,CHI,ARI,21,41,,,,1.74,2.15,-2.0,45.0
2009-11-08,ATL,WAS,31,17,,,,1.22,4.50,-8.5,41.0
2009-11-02,NO,ATL,35,27,,,,1.18,5.00,-11.0,56.0
2009-11-01,TEN,JAX,30,13,,,,1.63,2.40,-3.0,44.5
2009-11-01,LAC,LV,24,16,,,,1.06,11.00,-16.0,41.5
2009-11-01,PHI,NYG,40,17,,,,2.30,1.67,2.5,44.0
2009-11-01,NYJ,MIA,25,30,,,,1.54,2.65,-3.5,40.5
2009-11-01,IND,SF,18,14,,,,1.13,6.50,-13.0,45.0
2009-11-01,GB,MIN,26,38,,,,1.50,2.75,-3.5,47.5
2009-11-01,DET,LAR,10,17,,,,1.59,2.50,-3.0,43.5
2009-11-01,DAL,SEA,38,17,,,,1.19,5.00,-10.0,46.0
2009-11-01,CHI,CLE,30,6,,,,1.17,5.50,-12.0,40.0
2009-11-01,BUF,HOU,10,31,,,,2.65,1.53,3.5,41.5
2009-11-01,BAL,DEN,30,7,,,,1.43,2.85,-4.5,42.5
2009-11-01,ARI,CAR,21,34,,,,1.20,5.00,-10.0,43.5
2009-10-26,WAS,PHI,17,27,,,,4.25,1.24,8.5,38.0
2009-10-25,TB,NE,7,35,,,Y,10.00,1.08,15.5,44.5
2009-10-25,LAR,IND,6,42,,,,9.00,1.09,14.0,45.0
2009-10-25,PIT,MIN,27,17,,,,1.37,3.25,-6.0,46.5
2009-10-25,LV,NYJ,0,38,,,,3.40,1.36,6.0,34.0
2009-10-25,NYG,ARI,17,24,,,,1.29,3.90,-8.0,47.0
2009-10-25,MIA,NO,34,46,,,,3.20,1.35,6.5,48.0
2009-10-25,KC,LAC,7,37,,,,3.05,1.41,5.5,44.0
2009-10-25,HOU,SF,24,21,,,,1.54,2.60,-3.0,44.5
2009-10-25,DAL,ATL,37,21,,,,1.43,2.95,-5.0,48.0
2009-10-25,CLE,GB,3,31,,,,4.25,1.24,9.0,41.5
2009-10-25,CIN,CHI,45,10,,,,2.05,1.80,1.5,42.5
2009-10-25,CAR,BUF,9,20,,,,1.31,3.60,-7.0,37.0
2009-10-19,LAC,DEN,23,34,,,,1.57,2.55,-3.5,45.0
2009-10-18,WAS,KC,6,14,,,,1.37,3.30,-6.0,36.5
2009-10-18,TB,CAR,21,28,,,,2.50,1.59,3.0,40.5
2009-10-18,SEA,ARI,3,27,,,,1.67,2.30,-3.0,45.5
2009-10-18,PIT,CLE,27,14,,,,1.09,9.00,-14.0,38.0
2009-10-18,LV,PHI,13,9,,,,8.00,1.10,14.5,40.5
2009-10-18,NYJ,BUF,13,16,Y,,,1.20,4.75,-9.5,35.5
2009-10-18,NO,NYG,48,27,,,,1.57,2.55,-3.0,47.5
2009-10-18,NE,TEN,59,0,,,,1.21,4.75,-9.0,38.5
2009-10-18,MIN,BAL,33,31,,,,1.69,2.25,-3.0,45.5
2009-10-18,JAX,LAR,23,20,Y,,,1.20,4.50,-9.5,42.5
2009-10-18,GB,DET,26,0,,,,1.10,8.00,-14.0,48.0
2009-10-18,CIN,HOU,17,28,,,,1.50,2.70,-4.0,46.0
2009-10-18,ATL,CHI,21,14,,,,1.48,2.80,-4.0,46.5
2009-10-12,MIA,NYJ,31,27,,,,2.45,1.61,3.0,36.5
2009-10-11,TEN,IND,9,31,,,,2.75,1.50,4.0,44.5
2009-10-11,LAR,MIN,10,38,,,,5.50,1.16,10.5,41.0
2009-10-11,SEA,JAX,41,0,,,,1.80,2.05,-1.5,44.0
2009-10-11,SF,ATL,10,45,,,,1.87,1.95,-1.0,39.5
2009-10-11,PHI,TB,33,14,,,,1.08,10.00,-15.5,42.0
2009-10-11,NYG,LV,44,7,,,,1.08,10.00,-15.5,38.0
2009-10-11,KC,DAL,20,26,Y,,,3.90,1.29,7.0,43.5
2009-10-11,DET,PIT,20,28,,,,6.00,1.14,11.0,44.0
2009-10-11,DEN,NE,20,17,Y,,,2.45,1.61,3.0,41.5
2009-10-11,CAR,WAS,20,17,,,,1.38,3.20,-5.0,38.0
2009-10-11,BUF,CLE,3,6,,,,1.40,3.10,-5.5,42.0
2009-10-11,BAL,CIN,14,17,,,,1.22,4.50,-9.0,42.5
2009-10-11,ARI,HOU,28,21,,,,1.40,3.10,-6.0,50.5
2009-10-05,MIN,GB,30,23,,,,1.43,2.90,-4.5,46.5
2009-10-04,WAS,TB,16,13,,,,1.25,4.30,-9.0,36.0
2009-10-04,SF,LAR,35,0,,,,1.21,4.50,-9.5,37.0
2009-10-04,PIT,LAC,38,28,,,,1.42,3.00,-5.5,43.5
2009-10-04,NO,NYJ,24,10,,,,1.28,4.00,-7.5,47.0
2009-10-04,NE,BAL,27,21,,,,1.74,2.15,-2.0,45.5
2009-10-04,MIA,BUF,38,10,,,,1.83,2.00,-1.0,37.0
2009-10-04,KC,NYG,16,27,,,,4.30,1.24,9.0,43.0
2009-10-04,JAX,TEN,37,17,,,,2.60,1.56,3.0,42.0
2009-10-04,IND,SEA,34,17,,,,1.18,5.00,-10.0,43.5
2009-10-04,HOU,LV,29,6,,,,1.24,4.40,-8.5,42.5
2009-10-04,DEN,DAL,17,10,,,,2.20,1.71,2.5,43.5
2009-10-04,CLE,CIN,20,23,Y,,,3.40,1.34,6.5,37.5
2009-10-04,CHI,DET,48,24,,,,1.20,4.75,-10.0,43.0
2009-09-28,DAL,CAR,21,7,,,,1.25,4.30,-8.5,48.5
2009-09-27,TB,NYG,0,24,,,,3.30,1.37,6.5,46.0
2009-09-27,LAR,GB,17,36,,,,3.40,1.36,6.5,42.5
2009-09-27,SEA,CHI,19,25,,,,2.35,1.65,3.0,37.5
2009-09-27,LAC,MIA,23,13,,,,1.38,3.20,-5.0,45.0
2009-09-27,PHI,KC,34,14,,,,1.30,3.70,-7.5,38.5
